tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
فيلم سوري عن جيل لم يعرف إلا العنف,normal,5,indifference,6,indirect,0,other,1,other,0
مشكله غيرة الشباب من بعض اخيس من الحريم تف عليك اذا انت من هالنوع,disrespectful,3,disgust,0,indirect,0,other,1,other,0
القم يا خنزير,hateful,1,shock,1,indirect,0,other,1,other,0
@user @user هو حرام مش فاهم كيف انه مو طبيعي التحرش ب الولاد، البنات طبيعي جدا التحرش فيهم لانه gender مختلف... عادي!,offensive,2,shock,1,indirect,0,women,2,gender,2
هذه هي رجولة وبسالة خنازير الحوثة التي يتغنى بها إعلامهم..,disrespectful,3,indifference,6,indirect,0,other,1,other,0
ايعقل أن تلجأ اخواتنا و بناتنا إلى الصفارة لمكافحة التحرش؟  أين الأحزاب ؟ ما هو دور الجماعات المحلية و البرلمان بغرفتيه ؟ #خطاب,normal,5,sadness,3,direct,1,other,1,other,0
@user @user @user @user @user @user ماابلك خنازير,offensive,2,indifference,6,indirect,0,individual,0,origin,1
طبيعي يا عالم يا وسخ من ايام الفارابي للأن محد قدر يسوي هالمدينه الصغيره الجميله؟,offensive,2,indifference,6,indirect,0,other,1,other,0
@user هههههه إنت واحد نفر خنزير من خلايا الكلب عزومي لست حوثي قال رجال الرجال  خذ,offensive,2,shock,1,indirect,0,individual,0,other,0
رجعوا الحريم دي المطبخ واقفلوا الباب وارموا المفتاح في الشلال,offensive,2,sadness,3,indirect,0,women,2,gender,2
@user @user @user @user @user الافارقة المحترمين مش مشاركين في دوري ابطال افريقيا كلهم في اوروبا وهذا السبب,normal,5,indifference,6,indirect,0,african_descent,3,other,0
@user @user @user بنات بلادي حابين يرفعوا النسبة لل 15 مليون بايرة ياي لازم يتزوج 23 ويعاود في 30 كشما ينقص ضغط,normal,5,anger,2,indirect,0,women,2,other,0
الصابون، تاريخيا، أقدم منتج استخدمه الإنسان، تحديدا في العصر الحجري .. ومع ذلك لاا زال الإنسان وسخ .…,normal,5,shock,1,indirect,0,other,1,other,0
@user @user @user @user اين  انتم من التطور يا شاربي ريد بول البعير وآكلي الضب وترامب صباح مساء… @url,offensive,2,indifference,6,indirect,0,other,1,origin,1
@user معتز مطر شخصيه حقيرة خنزير من خنازير الاخوان المجرمين المنافقين,hateful,1,confusion,5,direct,1,other,1,other,0
كطبيب مسلم المفروض تكون فخور أن الإسلام سمح ببول البعير فقط في التداوي بينما أكبر شركات الأدوية تستخدم جميع الأبوال… @user,normal,5,indifference,6,indirect,0,other,1,other,0
@user كفاك انت واشكالك من خنازير الإعلام المظلل تطبيلاً ،، عن أي تعقل ومتاجره تتحدث انت يا أنور,hateful,1,indifference,6,indirect,0,individual,0,other,0
نفسي أعرف من الذي ضاحك على عرب الشمال ويقول لهم إن السعوديون يشربون بول البعير ... لا والحمير مصدقين مع إن لدينا مئ… @user,hateful,1,indifference,6,direct,1,other,1,origin,1
التحرش.. بلاء لم يردعه…,normal,5,indifference,6,indirect,0,women,2,other,0
شنو في الحريم صارت خدودهم چنهم مجمعين قات وبراطمهم بعد ونظرة العيون على كتر ... بس بقولوكم چنكم البطة تويتي منظركم… @url,normal,5,disgust,0,direct,1,women,2,gender,2
اولا الشيعي سيدك يا شارب بول البعير وتتحدث عن صورة فوتو شوب يا موضوع على لائحة العار وكل المنظمات الحقوقية وصفت أفع… @url,hateful,1,indifference,6,direct,1,individual,0,other,0
@user @user @user @user انا مو نفس نوعيتك .. اركض ورا رقص الحريم وانشر .. الهدف من وراء تغريدتي… @url,hateful,1,sadness,3,indirect,0,individual,0,other,0
@user @user حرر بلدك يا خنزير,offensive,2,anger,2,direct,1,individual,0,origin,1
@user يا خنازير إيران الفارسيه واسرائيل الملعونه انتم في انحسار والجيش الوطني والمقاومة والتحالف العربي كل… @url,offensive,2,fear,4,direct,1,other,1,other,0
#كم_تطلبين_مهر_اذا_جاك_عريس حنا نشتري رجال ونص مليون وبيت باسمي .. والباقي وسخ دنيا ماندوره,offensive,2,indifference,6,indirect,0,women,2,gender,2
كويس يا وسخ يا حيوان. تاني قول نفسي في أم رقيقة بالكسرة.,offensive,2,indifference,6,indirect,0,individual,0,other,0
@user @user عدال زندك ... خنزير البحر,hateful,1,shock,1,indirect,0,individual,0,other,0
ياريت اربع سنين بنقول الكلام ومفيش حد سامع السجون عماله تعلف في خنازير الاخوان وهما يخططوا والكلاب الي بره تنفذ @url,abusive,0,anger,2,indirect,0,other,1,other,0
ثقافة بول البعير، نكاح الصغيرة وإرضاع الكبير.,hateful,1,indifference,6,indirect,0,other,1,origin,1
@user كفو يا أكرم حجر لك متابعينك ياصمصام لايهمك خنازير المجوس من العرب,offensive,2,indifference,6,indirect,0,individual,0,other,0
بات من شبه المقطوع به أن السعودية أوقفت/ستوقف تأشيرات الحج والعمرة للوثائق اللبنانية التي يحملها اللاجئون الفلسطيني… @url,offensive,2,shock,1,direct,1,other,1,other,0
يا عرص يا وسخ، معجب بديمقراطية امريكيا، وتلعن من يريد نفس الخيار في بلادك وفي بلدان المنطقة.. @url,offensive,2,sadness,3,direct,1,individual,0,other,0
@user هاذ خنزير خاين وكلب من خان بلده يعتبر خنزير مشررد لعنه الله,abusive,0,disgust,0,indirect,0,individual,0,other,0
@user @user بل هم خنازير ضالة,hateful,1,disgust,0,indirect,0,other,1,other,0
مصر الجديده دي مشوار وسخ ميتراحش تاني,abusive,0,indifference,6,indirect,0,other,1,other,0
و لو انت واحد اكيل و مزجانجي و (مسلم) هتقابل مشكلة تانيه و هي ان الاكل اغلبه بيحتوي علي دهن خنزير او لحم خنزير او م… @url,normal,5,indifference,6,direct,1,other,1,other,0
@user @user @user @user شرب بول البعير في لبنان @url,abusive,0,anger,2,direct,1,individual,0,origin,1
@user @user هو ازاي سمير ب دقن وحسناء متبرجه,disrespectful,3,disgust,0,indirect,0,individual,0,gender,2
@user و مدعمتهاش ليه فى كاس العالم يا جبان يا وسخ,offensive,2,disgust,0,direct,1,individual,0,other,0
@user @user العجوز هذي عندها مشكلة في فهم الدين ونصوص الشريعة ولا بوصلتها العقلية والدينية منحرفة عن… @url,offensive,2,indifference,6,direct,1,individual,0,gender,2
فيديو لى حمار يهجم على رجل وهو يحاول التحرش به واغتصاب: @url عبر,abusive,0,shock,1,direct,1,other,1,other,0
لعنكم الله يا خنازير ايران #الحوثي_ينتهك_القانون_الدولي,hateful,1,shock,1,direct,1,other,1,other,0
@user ونطالب الزعيم السيسي بالشراسة فى التعامل مع خنازير حسن البنا وكلاب قطراءيل وتركاءيل واعدامهم وقتلهم أينما وجدوا,hateful,1,disgust,0,direct,1,other,1,origin,1
وانتي متبرجة مثيرة للشفقة @url,offensive,2,confusion,5,direct,1,individual,0,gender,2
بايره = كثيرة الكذب,offensive,2,disgust,0,direct,1,women,2,other,0
نسيت القذر ابوفلس جمال صح هو خنزير  @url,offensive,2,disgust,0,indirect,0,individual,0,other,0
يظل التحرش في نظر الانثى تحرشاََ,normal,5,disgust,0,indirect,0,women,2,gender,2
@user ههههههههه الطائره بدون طيار ما تحتا مطار ....باين علموش بول البعير وتأثيره باين ...,hateful,1,indifference,6,indirect,0,individual,0,origin,1
@user @user في حريم مستعجلات على بالها سواقة السيارة مثل سواقة الدراجة,disrespectful,3,indifference,6,direct,1,women,2,gender,2
هههههههههههههههههههه بول البعير يضاهي الكحول بالنسبة للسعوديين,hateful,1,indifference,6,direct,1,other,1,origin,1
@user @user @user @user بول البعير  لا نشربه وليس مشروب يومي يا غبي حتى يشرب وبول الابل ذكره… @url,abusive,0,indifference,6,direct,1,individual,0,other,0
@user @user هههههههههههههههههههههههههههههههههههههههههههههههه صاروخ بول البعير إحنا اللي دقينا خشومكم… @url,hateful,1,shock,1,indirect,0,other,1,origin,1
@user @user علاش غانحقدو عليكم؟ داك البترول لي عندكم طليوه. باراكا عليكم غير بول البعير لي تشربون الله يخليها سلعة,disrespectful,3,indifference,6,direct,1,other,1,origin,1
@user يا رب ما يدرب خنازير إنجلترا,offensive,2,anger,2,direct,1,other,1,origin,1
@user @user الجثث اللي باليمن جثث خنازير حوثيه الله يعين اهل اليمن على تطهير اراضيهم منها,hateful,1,disgust,0,direct,1,other,1,origin,1
@user @user احنا مشغولين بقضية التحرش الجنسي @url,abusive,0,indifference,6,direct,1,women,2,gender,2
@user @user خنازير وحشيه مجوسيه تم جمعها في الزريبه الخلفيه لايران للتدمير والقتل والسرقه والارهاب,hateful,1,shock,1,direct,1,other,1,origin,1
@user @user @user @user و حضرتك مش شايف قوادين خنازير البنا كاتبين العنوان ترك… @url,offensive,2,shock,1,indirect,0,other,1,other,0
بغض النضر عن لقطة البلنتي و تجاهلهم الفار و الظلم الواضح للنصر لكن يبقى كارينيو خنزير,offensive,2,disgust,0,direct,1,other,1,other,0
يا بايرات,offensive,2,disgust,0,direct,1,women,2,gender,2
ما بدي كون متطفّل، أعتقد أنّهم يأكلون الضّبّ ويتعاطون بول البعير، وكفى ذلك شحار وتعتير. @url,abusive,0,disgust,0,indirect,0,other,1,other,0
صباح الخير لكل الناس الا اللي بحكو انه لبس البنت هو سبب التحرش,normal,5,sadness,3,indirect,0,women,2,other,0
